id,text,label
3.87553E+15,#天津塘沽大爆炸#在空间看到的，可以说明我之前的怀疑是正确的？,1
3.92034E+15,【如此灵动的自然，请呵护好！】苍穹之下，万物生长。休戚与共，是命运，更是幸运。飞鸟多姿，草木含情。造化之美，在远方，也在身边。诗意栖居，道法自然。呵护灵动，在当下，亦在眼前。O网页链接,0
3.91199E+15,【缅甸发生山体滑坡至少30人死】缅甸官方２２日证实，缅甸北部克钦邦境内一处玉石矿２１日发生山体滑坡，目前已造成至少３０人死亡，另有数百人失踪，大量泥土砂石崩塌，导致约８０座房屋被埋。事发时，村内矿工大都仍在睡眠中。新华社,0
3.87625E+15,#天津塘沽大爆炸##塘沽现场## 心系滨海#恳请大家看看下面的内容，也许它和你毫无关联，也不关你的生死，但是这是良知，这是一个国家对于老百姓的欺骗，对于智商的侮辱，人格的践踏，这些生命白死了吗？,1
3.92211E+15,【中国富豪掷8000万英镑购伦敦豪宅】据英媒，中国房地产大亨王健林在英国伦敦耗资8000万英镑购入位于肯辛顿宫花园大街15A号的一座豪宅。豪宅包含10间卧室，9间浴室、还有一些娱乐室及室内游泳池。据悉，为了这座豪宅，他支付了约950多万英镑的印花税。（中青）O王健林掷7.7亿购伦敦豪宅内景曝光(组图),0
3.91665E+15,参军前后对比，型男型女，这真的是活人大变身啊↓↓↓,0
3.60944E+15,吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！@若旎旎旎旎旎 @秦思要加油 我们都爱吃榴莲...,1
3.91953E+15,#今天国家公祭日#【此刻，请用微博转发，为30万死难同胞！】枪杀、刀劈、火烧78年前，1937年12月13日起，日军在南京全城进行了40多天血腥屠杀！30余万同胞惨遭杀害！此后不久，日本东京街头挂上条幅 &quot;祝南京陷落&quot;！今天，南京再次拉响警报，今天，以正义的名义，传递真相！勿忘历史！珍爱和平！,0
3.75754E+15,"【震惊！男子吃多鱼生寄生虫遍体】近日,朋友圈热传一组图让人看了不寒而栗:几张人体X光片上,密密麻麻全是白色斑点,像成群的虫子长在身体里一样。网传是名顺德男子常吃三文鱼鱼生造成体内长了寄生虫，医生证实事件属实。提醒,应改变生吃猪、牛、鱼肉的习惯,慎防病从口入。O顺德男吃多鱼生寄生虫遍体 医生证实属实",1
3.55497E+15,听说是腾讯北分，银科大厦17层腾讯微博team的一个同事，在办公室里累倒了。现在具体什么情况不明，也有谣传说。。。了。不管怎么说，咱们干互联网的兄弟们，一定要珍惜自己的身体！！！,1
3.92287E+15,#童享公平#因为战争、暴力和迫害被迫逃离家园的儿童已经达到3000万。寒夜来临，当我们和家人温暖入睡时，他们却要身着单衣、面对寒冬的考验。目前，全球流离失所的人数已达到二战以来的峰值。在异乡的街头，在寒冷的夜晚，他们同样需要爱的温暖。你愿意和我们一起，#帮孩子过寒冬#吗?,0
3.84283E+15,现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！,1
3.53573E+15,"尼古拉斯·凯奇（Nicolas Cage,1964年1月7日－2013年1月17日）因滑雪事故去世”Nicholas Cage Dies In Snowboard Accident“ONicholas Cage dies in snowboard accident 大导演弗朗西斯·科波拉的侄子,获奖无数,个人心中的佳作:鸟人,我心狂野,倾城佳话,空中监狱,天使之城,火柴人,战争之王,变脸",1
3.90593E+15,【一个计生委主任的失独之痛】作为计生干部，她是连年的先进工作者。作为母亲，她刚刚失去独生儿子。多年前，她毅然放弃腹中的二胎。如今，她对未来忐忑不安——在国家全面放开二孩之际，我们为您送上一篇中青报2012年的冰点周刊报道。→O网页链接 扫二维码可看H5报道,0
3.91813E+15,【买口罩的亲注意！海关查获12万只假3M口罩】上海海关8日称，近期连续查获两批出口境外的假冒“3M”品牌N95型口罩，近12万只。经3M公司鉴定，两批假口罩不仅工艺粗糙且采用劣质滤材，过滤性能均未达标，佩戴后不仅不能起到保护作用，还会对健康产生危害。要从正规渠道购买口罩！戳图学辨真假！,0
3.82622E+15,[难过]3岁多朝鲜族女孩子被拐走！事发地点为广州，有线索酬金10万！我朋友的女儿！联系人 宁继春&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;13940292999,1
3.87553E+15,真的看不下去了，太揪心#天津爆炸##天津爆炸伤亡##天津爆炸愿平安#为你们祈福,1
3.87069E+15,,1
3.85298E+15,虐狗女：丁月卉18920614287 地址：天津市河北区南口路兰景园小区-7-4-201 生日1983年 01月01日学历：硕士 当前职业：教育(包括学生)就读过的学校：天津财经大学。 就职单位：天津财经大学 职位：商学院旅游系老师 还是个老师人面兽性的玩意赶紧死吧！单位电话022-28171399天津财经学院，她是旅游系老师,1
3.91552E+15,【92岁老人跋涉万里孤身寻女：这是父亲的责任！】1999年，相依为命的女儿忽然失踪，新疆老人张了尘从此踏上寻女之路。16年来奔走各地，全中国几乎跑遍了。近日，他得知女儿可能在湖南，便拄拐赶去。他说，有生之年一定要找到女儿，这是父亲的责任！O网页链接 请为这位老父亲转发！,0
3.90955E+15,100句地道口语，助你告别哑巴英语！（转）,0
3.91777E+15,【广州女大学生被曝援交：3600包夜需住豪华酒店】记者通过微博，以吃饭培养感情为由，约了其中一名自称是广州本地大二学生小Y。对方甚至还将价格明细，以及提供性服务的内容发给记者，明码标价1600元一次，3600元包夜，要求入住豪华酒店。不接受连锁酒店和小宾馆。O曝广州大学生援交:3600元包夜,0
3.85013E+15,朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！多多转吧！朋友那里转发来的 O网页链接,1
3.90013E+15,【耶鲁人与他们创造的世界】人生而有限，精力有限，书却太多，哪些值得读、哪些需要放弃，便成为一个重要的问题。哈罗德·布鲁姆教授终其一生都在试图解答这个问题。詹姆斯·爱德华·弗兰科，美国著名演员，2010年考入耶鲁英语系攻读博士学位。→O耶鲁人与他们创造的世界,0
3.87572E+15,#天津塘沽大爆炸#,1
3.54456E+15,又一个年轻的ceo 辞世 ！健康是第一的 ！中国500強企业腾讯CE0、QQ之父、微信创始人马化腾先生初一下午在深圳人民医院因汹酒、过劳后引起心肌梗死去世，享年39岁，个人财产334.2亿人民币?生命没有第二次!请珍爱生命。。,1
3.58066E+15,【亲人们，注意了，又打出这么多垃圾食物？又一批共17种&quot;问题食品&quot;曝光！国人要睁大眼、闭紧嘴巴哦！&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1、【兰州拉面】不能吃了！南京电视台做了一个关于它的节目。所有兰州拉面馆都在使用拉面剂，拉面剂主要成份是蓬灰，这种化学物质含有大量致癌物...&nbsp;&nbsp;O网页链接,1
3.68766E+15,CNN北京时间3月13日10时48分向全球抢先发布独家消息：由美国CIA参与的调查显示，已失联五天的吉隆坡飞往北京的马来西亚航空公司MH370航班系于2014年3月8日凌晨2时21分被马来西亚军机击落并坠毁于马来西亚槟城西北200英里的马六甲海域，最后发出攻击命令的是马来西 我在:2横黄线,1
3.90176E+15,【全球多地建筑披蓝纪念联合国成立70周年】10月24日是联合国日，同时也是《联合国宪章》生效和联合国正式成立70周年纪念日，全球多地地标性建筑被联合国的官方颜色——蓝色点亮，以庆祝联合国成立70周年。O网页链接,0
3.92355E+15,#成都分享# 过瓦！不准cào，cào烂了要赔！图转李贝贝,0
3.89742E+15,【“我爸是李刚”的李刚被指办假案 河北高院受理】2006年，王朝被指为一桩抢劫案的凶手，然而因他“没有作案时间”被发回重审，但保定中院终审维持原判。该案先后经历10次裁决，最终王朝于昨日再提起申诉，已被正式受理。该案办案人员系“我爸是李刚”案的李刚。北京青年报 O网页链接,0
3.92273E+15,知乎丨103条简短深刻的回答，看完人生豁然开朗。,0
3.89453E+15,#轻话题#【Black 】黑色是这世界上最暗的颜色，零分光折射率，吸走一切光亮。最害怕的是它带来的那种下坠、下坠、永恒下坠的感觉。O轻话题 ｜Black,0
3.9265E+15,【河南村干部集体吃喝打白条 两年吃掉14万】胡先生在偃师市开了一家饭店，城关镇后庄村村委会的人经常来饭店吃饭。2011年到2012年，吃了几百次，打了14万的白条。胡先生跑断了腿，总算要回了11万。记者采访时，村长郭小峰带头拦下记者，摄像机被抢走。@河南电视台O河南洛阳村干部集体吃喝打14万白条 记者采访被打,0
3.65102E+15,昨天爆出Paul Walker的车祸死讯，夜里爆出死者照片，结果刚刚又爆出已经缝合好的照片，据说没有死，你们这是要折腾死我们啊！？（照片血腥，请谨慎查看）,1
3.91679E+15,【急转！年关将至，这些短信很可能是骗子！直接删除！】戳图，现在骗子编短信迷惑性非常大，一旦点链接，可能立马被骗！最近，多地市民称收到“10086”积分换现金的短信，输银行卡和密码后卡内钱全被刷走。①航班取消；②快递未取；③医保卡冻结；④退费；⑤订购外卖…都是诈骗手段。（央视新闻）,0
3.91489E+15,【关注贫困儿童 阻断贫困代际传播】贫困儿童不仅是家庭的希望，也直接关系到贫困是否会代际传递，关系到贫困地区十年、二十年后的社会经济发展。给他们爱的希望，就是给贫困地区美好的未来。O网页链接 扶贫，从娃娃抓起！,0
3.82174E+15,毕节市黔西县车站一辆客车发生爆炸。据说有伤亡@贵阳晚报 @央视新闻@贵州电视台 @百姓关注,1
3.83345E+15,寻人启事&nbsp;&nbsp;&nbsp;有线索酬金10万，帮忙扩散，今天上午一个三岁多小女孩在蚌埠锦绣花园小区附近被拐走了，小女孩能说出她爸爸的手机号码 从监控上被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999看到就转转 2206国道,1
3.92613E+15,晚安。。。。 图转网友,0
3.87542E+15,一开始还以为不严重，现在才知道事态越来越无法控制了，祈福#天津塘沽大爆炸##最美逆行#,1
3.91701E+15,【湖南男子PS艳照敲诈官员 黑龙江一官员弟弟汇去20万】湖南男子邢博义，搜集400多位政府官员照片，PS成了不雅照，寄往官员单位。他按级别定了5个敲诈价位，最高50万，最低6万。黑龙江某官员的弟弟打款20万求封口，“我怕影响哥哥，就决定私下给信中的账户打去20万元”。O湖南男子PS艳照敲诈官员获刑,0
3.88908E+15,【老人倒地流血 路人拍照后搀扶】郑州，一老人摔倒，趴在地上，头上和脸上流着血。大家看到后，都不敢轻易靠近。现场多名市民站在老人旁边，纷纷拿起手机拍照，并表示可以相互作证，老人是自己摔倒的。随后拨打110和120，现场一些爱心市民也进行救助，拿卫生纸为老人擦脸上的血迹。O网易图片,0
3.55467E+15,【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！,1
3.92321E+15,【越南粗腿鸡一只一万五 似异形怪物网友大呼恶心】西安长安区一家养殖场出现一批来自越南的粗腿鸡，这些鸡双腿粗大，名为东涛鸡。其所产鸡蛋，蛋白质含有量是普通鸡的两倍。而其中的一只公鸡，更能卖到15000元人民币。O越南粗腿鸡一只一万五 似异形怪物网友大呼恶心,0
3.91594E+15,【beautiful landing！】今天长龙航一架737货机，在杭州起飞时轮胎破裂，返航低空通场后发现右主轮仅剩轮毂，这就像汽车高速爆胎一样危险。平安落地瞬间，无线电里都说“太漂亮！”视频里还有个外籍机长喊：beautiful landing…给机组和民航应急能力O秒拍视频,0
3.80919E+15,太恐怖了，我以后一定要拔掉！看看！以后给我插头拔拔掉！这个小女孩不幸死于电话充电器，就是因为大人平时充完电后没有及时把充电器插头部位拔出，小女孩拿起充电器另一头来玩含在嘴里，确不幸触电身亡请各位都注意了，平时充电器插座什么的都得小心，及时拔掉一定不能让小孩碰到！#小金花提醒你#，,1
3.92749E+15,【鲸播报】4日讯，党报刊文，回应供给侧结构性改革七大问题，权威人士谈当前经济怎么看怎么干（人民日报） 全文如图：,0
3.91267E+15,【你必须知道的 网购防骗指南】如果您在网购的过程中遇到下述情况，请立即终止交易，您很有可能遇到了骗子！@阿里神盾局,0
3.92029E+15,家长们注意了：现在得白血病的孩子越来越多，妇幼保健院提醒家长们：不要给孩子喝爽歪歪和含有牛奶添加剂的饮料。也告诉家中有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、哇哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味、都含有肉毒杆菌，现紧急召回！大家友情转发传递爱心不要冷漠！,1
3.8755E+15,#天津塘沽大爆炸# CCAV又要开始说谎了！！！,1
3.87103E+15,8月1日-8月15日以下12个机场：上海虹桥、上海浦东、南京、杭州、合肥、济南、无锡、宁波、青岛、连云港、郑州、武汉受空军高频度演习活动影响，要求各公司按航班量的25%进行调减，局方将下发文件，飞机会延误，8/1～8/15天天军事活动，请特别留意。飞机延误将成为一种常态！请近期发货的做好提醒工作！,1
3.9294E+15,【河南农村36米高金色毛泽东雕塑被官方拆除】近日有媒体报道，在河南省开封市通许县孙营乡朱氏岗村，当地村民集资建造了一座36米高的金色毛主席雕塑，引发社会关注。对此，当地政府部门表示，该雕塑未经过登记、审核；现已拆除。通许县地国土资源局工作人员称，因何原因拆除，他们并不清楚。,0
3.92872E+15,【车主车上留字“孩子住院别贴我” 交警：早日康复】沈阳潘先生到医院照顾娃，由于停车场没车位，将车停在路旁，车被贴罚单，潘挪了车，并在车上留言称“孩子住院，没停车位才停在这里，请别贴我”。不久后，警察蜀黍也留了张条：“祝早日康复，以后尽量按位停车。”(华商晨报)O网页链接,0
3.48911E+15,中国海军真棒！捍卫中国海域领土，大家团结起来转发起来,1
3.88109E+15,【最悲伤作文诞生地小学将被拆】四川凉山州包括“最悲伤作文”诞生地的10多所小学告知支教志愿者，教育部门通知，没有教师证不能继续支教。此外，网友受作文感动捐款扩建的西昌索玛花爱心小学，被政府认定为违建将被拆。当地官员：县里政策落实到位，孩子不是没人管，没这么穷。O网易新闻,0
3.85865E+15,110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，这是事实！让更多的人知道，转一次可能就拯救了一个孩子！这个社会太可怕了[擦汗],1
3.46638E+15,【汽车里遗留的水别喝】有位朋友的母亲最近才被诊断出乳腺癌。 医生告诉她︰女性实在不应该喝留放在汽车里的瓶裝水。热能和塑胶瓶子兩者遇在一起就会产生化学物质，而那些将会导致人们罹患乳腺癌。---- 天气变热，在此提醒广大朋友小心并且千万不要喝留放在车子里头的瓶裝水。&nbsp;&nbsp;,1
3.83997E+15,!幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！,1
3.9143E+15,#微镜头#【香港街头天降“钻石雨”引哄抢 其实一颗“钻石”不值10港币】据港媒报道，近日，香港弥敦道天降“钻石”，导致行人疯抢。但经鉴证后，该批“钻石”实为“苏联石”，100港元便买到10多粒，多用以制作首饰。对此，你想说？O香港街头天降“钻石雨”引哄抢 实为廉价苏联石,0
3.92326E+15,【夫妇吸毒致幻开车闯校园 已被警方控制】上午，一辆白色轿车闯入徐州泉山区湖滨星光双语小学。@徐州发布 称，肇事嫌疑人徐某、袁某因吸毒致幻，带自己的三个孩子，开车闯入校园，民警逼停肇事车辆，将驾驶人及其妻子控制。因当时学校正在上课，无师生受伤。一民警和一保安手部受轻微伤。京华记者樊瑞,0
3.52431E+15,【希拉里用药过量晕倒 多年依赖春药房事是病根】据英国《每日邮报》报道，助手近日披露了她目前的糜烂生活——从狂野的性生活到对春药等药物的依赖，让人大跌眼镜。这名29岁的助手曾为希拉里服务7年，他在接受英国媒体采访时透露：“她每天都会和4到5名男子发生关系，这已经成为她的一大嗜好。”,1
3.58008E+15,"赶紧检查一下你家里的牙膏，如果是黑色条赶紧扔掉！大家買牙膏請留心,买牙膏时注意牙膏管反面底部的颜色条,今天才知道，原来颜色条有含义的，尽量选择绿和蓝，共分4种:绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。 国内的牙膏包括儿童牙膏居然大多都是化学的，太过分了",1
3.92076E+15,【核电安全吗？——探秘中国核电基地】“华龙一号”福建福清第二台机组、广西防城港示范项目均将在本月底前开工，CAP1400技术山东荣成机组已完全具备施工条件，拟于明年春暖花开之际开建。在中国核电大发展之际，核电的安全性究竟怎样，对老百姓的生活影响几何？O核电安全吗？——探秘中国核电基地,0
3.80937E+15,家里有孩子的注意。 因为大人平时充完电后没有及时把充电器插头部位拔出，小女孩拿起充电器另一头来玩含在嘴里，却不幸触电身亡！请各位都注意了，平时充电器插座什么的都得小心，及时拔掉。并且教会小孩子正确使用的方法以及告知危险性和后果。,1
3.76495E+15,特大好消息！[咒骂][咒骂][咒骂]卖狗肉违法了， 国家食品药品监督局2014年11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发。[强]见一次我举报十次,1
3.91789E+15,【成都一人贩子当街抢娃被群众围殴】有多名网友爆料，12月6日晚9点30，在成都高新中和街道楠香山小区门口，一名中年男子将一玩耍的女童抱走。正准备上同伙的车时，被群众发现，当场逮住一人贩，被揍得面目全非。目前，该嫌犯已被警方控制。O成都一人贩子当街抢娃被群众围殴,0
3.92533E+15,【中国工程人的能力和精神】从四川甘孜藏族自治州道孚县城出发，一路穿行在川西高原，一会行至山顶一会越过沟底。这距离道孚县城75公里，最好的越野车也要跑两个半小时；这里没路没水没电、没手机信号，高海拔、低气温，却有一群筑路人——中铁一局三公司雅道水电项目的施工人员。O“雅道”筑路人,0
3.87568E+15,#天津塘沽大爆炸#心里好难受，阿弥陀佛??,1
3.57829E+15,【大黄鸭“暴毙”系大陆游客所为？】“愛NI_Gg囡”：香港方面称，充气大黄鸭在港不幸爆掉，乃沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，后经导游指认港警已将其收监。via@珠江晚报,1
3.89753E+15,【长春12岁男孩被女子刺瞎双眼 靠装死保命】11日，小硕在自家食杂店突然遭到同村王某（女）袭击，王某用尖刀猛刺他的双眼、胸部和腹部，致其双眼几近失明，腹部贯穿伤。小硕靠装死保命逃出来。而王某行凶后点燃食杂店，她的尸体随后被发现，旁边丢着农药瓶。目前此案正在调查中。O网易图片,0
3.9124E+15,【10大电话骗局 不用密码就让你倾家荡产！】老友借钱、亲人出事、重金求子、恭喜中奖、航班取消……10大电话骗局↓↓ 你能识破几个？亲们都长点心吧~转发扩散！（人民网）,0
3.5414E+15,求证;&nbsp;&nbsp;为一时的快活 贪官董建柱从8楼女部下家裸体逃跑（图） - 为一时的快活，河北省审计厅厅长助理董建柱跟女部下偷欢时被女部下的爱人堵在门外，情急之下不得不从8楼女部下家窗户爬出裸体逃跑，见图：&nbsp;&nbsp;&nbsp;O网页链接,1
3.74679E+15,必转！今天一个河北香河的朋友，香河华联超市前拍的照片，这个孩子一看就是被拐卖的！这么大了，不可能睡这么香，一看就喂药了，一个卖童装的朋友看出来她的衣服是今年最新款，鞋子也是挺贵的，就连她头上的卡子都是最新款这孩子不可能是山区的！朋友请上下《宝贝儿回家》网帮忙扩散下，谢谢！,1
3.9181E+15,【#11月你被坑了多少钱#】 双十一&amp;黑五，你剁手了吗？知道自己买到的价格比在海外店头买的贵多少吗？@波罗蜜全球购 整理了千款海外商品当地店头价，看看你花了多少冤枉钱！戳这里：O网页链接,0
3.9254E+15,【鲸播报：上海交警被拖死案肇事者判无期】29日讯，今天上午，备受关注的闵行交警茆盛泉被拖行致死一案在上海市第一中院公开宣判。被告人孙浩杰因犯故意伤害罪，一审被判处无期徒刑，剥夺政治权利终身。（新民网）,0
3.913E+15,【突尼斯爆炸致12人死亡】位于非洲北部的突尼斯遭遇恐怖袭击。一辆载有突尼斯总统安保人员的大巴被炸，目前已造成12人死亡，另有20人受伤。突尼斯总统宣布国家进入30天的紧急状态，并且表示向恐怖主义“宣战”。O突尼斯爆炸致12人死亡,0
3.87556E+15,#天津塘沽大爆炸#我们只想知道为什么会爆炸，仓库里放的到底是什么，危害物品为什么会距离人口聚集地那么近，周围15公里都被波及到，,1
3.92315E+15,【家缘锅巴4种口味被查出菌落总数超标！可退货！】北京市食品药品监管局通报，&quot;家缘&quot;牌黄豆脆家缘锅巴、丰扬开心果等10种食品不合格，家缘锅巴孜然味、鸡汁味、五香味、牛肉味均被查出菌落总数超标。已购买上述不合格批次产品可凭购物小票和包装向销售单位要求退货。扩散周知！(央视记者余静英),0
3.56915E+15,谁的群最多，帮忙转发一下，一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486,1
3.61076E+15,动刀枪者死于刀枪！ 严少雄4 : 重庆这回又出名了【周克华生死不明】近日，某组织调查员从段志鹏的同学同事和亲友处，直级而非间接地，得到了不容置疑和最明确的答覆：“段志鹏，死了！”而周克华生死不明。现场死者是湖南省长沙市雨花公安分局雨花派出所的民警段志鹏。图为段父母喊冤，段父是资深警官,1
3.89134E+15,【广西桂林6层在建楼整体倒塌 砸坏旁边两栋】9月23日晚，桂林市一栋在建的6层楼突然整体倒塌，砸坏旁边两栋楼房，幸无人员伤亡。事发后，当地紧急处置，救出一名被困者，并疏散附近住户。据悉，倒塌房屋为违法建筑，曾被要求拆除。倒塌的楼房将旁边一家酒店的墙体砸出几个大窟窿。O网易图片,0
3.84389E+15,家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！ 没有孩子的也请友情转转！,1
3.85102E+15,朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散！ 2西安市蓝田县,1
3.85835E+15,【恐怖分子的扫射中 他为她挡了3枪】26日，突尼斯一家酒店遭遇恐怖袭击，事发时英国人詹姆斯和未婚妻威尔森在酒店度假，他为未婚妻挡了3枪，威尔森回忆：“他倒在血泊中，冲我喊快跑，告诉孩子们，爸爸爱他们。”很幸运，威尔森在枪声中逃跑获救，詹姆斯也被送医脱离危险。L英国男子替未婚妻挡恐怖分子3枪 大喊快跑,0
3.52088E+15,【财产即将公示，官员狂抛房产】传言官员房产信息将公示，房产税将推广，引发二手房市场爆棚：风向标的北京381万套空置房抛向市场，上海二手房挂牌量从现41万套暴增至200万套，广州二手房挂牌量从现26万套直窜100万套，深圳二手房挂牌量从8万套到12万套后直窜到30万套。,1
3.82499E+15,急找孩子，求转，求帮忙 实验小学 寻人启事 13775515317 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分 O网页链接,1
9.03042E+14,特大好消息！卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发。[强]@艳阳天小院 @坏先森图片志 @中国小动物保护协会,1
3.68995E+15,马航最新消息！ 这个号码“15927746242”是马航MH370上一位乘客的手机号码，移动，打电话能打通但是没人接，好心人给他充点话费别停机了，传递正能量，找到飞机就靠你了！,1
3.84527E+15,刚幼儿园给发的紧急通知：! 妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。看看吧，你还在犹豫买这个宝贝吗？,1
3.91629E+15,【美国为何控枪难 幕后阻挠的大佬原来是它】美国枪击案虽然目前尚无法确认是否是恐怖袭击，但这一事件再次让控枪问题成为关注焦点。奥巴马、希拉里等美国政要纷纷表态，呼吁控枪。阻挠美国控枪难的幕后“大佬”，其实是一个叫“美国全国步枪协会”的组织。央视,0
3.92111E+15,#寻人#【四川自贡5岁女孩失踪】胡艳，身高1.15米左右，于12月8日下午4点半左右，在四川自贡市大安区回龙镇枇杷六队家门口附近失踪。孩子失踪时穿蓝色带花朵棉衣，里面穿双面毛带帽子的褂子，外穿横纹保暖裤，带小花花的球鞋。如有线索，请联系@自贡公安 。多次转发，多点希望！,0
3.48915E+15,我转发了图钉上的一张照片//@婉喬008:昨天，小日本通过钓鱼岛国有化，无视中国主权，当初中国人拍的《金陵十三钗》在小鬼子的票房为零。小日本拍的《贞子》3D将于9月12…… O网页链接（来自 @图钉）,1
3.58177E+15,"【我们一直在用化学牙膏？】 赶紧检查一下你家里的牙膏，如果是黑色条赶紧扔掉！ 买牙膏时注意牙膏管反面底部的颜色条,今天才知道，原来颜色条有含义啊！尽量选择绿色和蓝，共分4种:绿、蓝、红、黑. 绿色:纯天然， 蓝色:天然+药物， 红色:天然+化学成分， 黑色:纯化学。",1
3.7467E+15,谁有兴趣领养狗，免费的。有罗威，金毛，德牧，土狗，番狗，在重庆市巴南区九公里垃圾场有个黑窝点杀狗场，被捣毁。有几百只狗，无人领养就要安乐死了。有要领养的打这个电话就可以13591731203，2014年8月25日截止啊，是免费领养的。 2日本Tokyo,1
3.92696E+15,【致2016的自己】对着镜子，给自己一个微笑。忘掉过去的烦恼和痛苦，向着2016走起！O致2016的自己,0
3.93058E+15,【多了解，并非坏事】江宁东山县医院昨天凌晨四点二十一分，因H7N9死亡，年龄31岁，孩子还在妈妈肚子里，参与抢救的医生已经被隔离，紧急通知，中央二套电视新闻已播出，暂时别吃鸡肉，鸭肉，因东山到秣陵5570头家禽已感染。收到马上发给你关心的人，预防永远胜过治疗！ 2南京·东山（商圈）,1
3.90836E+15,【你知道吗，发短信也能报警！】9日凌晨，合肥女孩徐梦婷在西安给大学室友发出了求救信息，但直到7点室友才看到短信，这时她的手机已经打不通了。与徐梦婷一起失联的还有她的母亲。不是只有110才能报警，发短信到12110+区号后3位，不打电话也能报警↓↓扩散！via平安南粤 O女孩在西安失联 发短信称:好像落人贩子手里(图),0
3.84566E+15,低保户：最近广东，广西，湖南、贵州各个小乡镇的大街小巷都有一批安徽牌照的“专修楼房漏水”的面包车，其实是“拉娃娃”的安徽黑帮，据外省抓住的人交代，他们趁大人不注意，把娃拉到车里，一些是用来卖钱，一些却是拿去卖器官！一定要看好自己的宝贝啊！不要点赞直接转发&nbsp;&nbsp;！为群友们提个醒,1
3.4847E+15,三星赔偿苹果10亿美元：5分硬币装满30辆卡车！整整200亿枚5分硬币！！好XX，你来补充…… 欢乐关注@糗事千百度 性感智慧人生@智慧新语&nbsp;&nbsp;,1
